1.276846387167630825e-02,1.871445289434460335e+01,9.977681234661047727e-01,4.193356173858869624e+03,6.194446429656862430e-01,2.329303613732330973e+02,1.675471024254113581e+04,8.147335581601181431e+00,9.769977763720262942e+00,1.170151884337218388e-03,2.154764741477077195e+00,-6.541799763028341985e-01,9.999590873649522038e-01
1.884786031157825292e-03,7.627278945701611690e+00,9.959993251697789596e-01,9.533456495884202013e+02,5.022007449842017524e-01,3.761672194486914123e+02,3.805755319407944626e+03,7.658297154793364925e+00,9.915729282867371097e+00,8.844535389579051034e-04,2.578668689625236432e+00,-5.179775362993270793e-01,9.994530287511436129e-01
1.108355793073976603e-03,9.176318704257068859e+00,9.987512155011097903e-01,3.674409486686692617e+03,5.603262133068088735e-01,2.722933687648657042e+02,1.468846162804251799e+04,8.700590649828473744e+00,1.067462418734549345e+01,1.003532267948246829e-03,2.409199441131070873e+00,-6.181690168359345039e-01,9.999608140407597601e-01
5.021071978897157992e-03,5.307951576358411749e+00,9.992755922489235942e-01,3.664981308642111799e+03,6.416961278437863792e-01,2.529321766459991920e+02,1.465461728299209062e+04,8.261812121651846752e+00,9.704439296608544652e+00,1.460534257194687734e-03,2.073762831111349847e+00,-6.791912722348913967e-01,9.999742165321410248e-01
8.563945582890038211e-03,1.723462578102575193e+01,9.969462445226056069e-01,2.822718543699907059e+03,6.909187640238477757e-01,2.681181619931031719e+02,1.127363954901860780e+04,7.672248467089584523e+00,8.888324510556273594e+00,1.435466140510077574e-03,1.879443472772829971e+00,-6.910698220049181772e-01,9.999538124032358866e-01
1.043520848851886389e-03,3.142828990894749808e+01,9.904141438539069142e-01,1.639993994130069950e+03,4.201741030826900980e-01,3.268770147340704284e+02,6.528547686611324025e+03,8.228207853321691800e+00,1.100954323043271010e+01,6.554415598940502730e-04,3.212412147292145637e+00,-4.798163263555111913e-01,9.994674730871785373e-01
9.729363189109966606e-04,3.161455792052587910e+01,9.936911585542812508e-01,2.506789254693256225e+03,4.406743718957637501e-01,3.370639172019169791e+02,9.995542460852502700e+03,8.478797389152539665e+00,1.112665581669927661e+01,6.544793484160448416e-04,3.166929374307682288e+00,-5.163892876694219369e-01,9.997579301863834811e-01
2.699177784758400710e-03,2.653739978274646205e+01,9.962650767122481765e-01,3.553185966115901465e+03,6.014536779145831513e-01,2.918047039915005598e+02,1.418620646468085033e+04,8.451723529160860338e+00,1.019354378364400660e+01,1.096058910818214268e-03,2.336873215141241023e+00,-6.474034838099704814e-01,9.999677310402391717e-01
7.720275782522856810e-04,3.862906231983383520e+01,9.926690801292374911e-01,2.635956958969143670e+03,4.399349912579660904e-01,2.978710569192715525e+02,1.050519877355673816e+04,8.557616547125444839e+00,1.128242079038861689e+01,6.807869408573161661e-04,3.152353329020106898e+00,-5.104684198705751186e-01,9.997541563099662243e-01
8.671866979592960864e-04,1.442698856986412714e+01,9.969343032927667769e-01,2.353929038295508690e+03,4.378162960889143696e-01,2.566653370338193554e+02,9.401289164612164313e+03,8.450966824162836843e+00,1.101392042886771350e+01,8.137164021434392354e-04,2.919881880962345910e+00,-5.228199687254140304e-01,9.997629445608678944e-01
1.418522966081858360e-03,3.273370999574776619e+01,9.890235627272823127e-01,1.492237010273063788e+03,4.947612225251122320e-01,2.406814792124863516e+02,5.936214331096500246e+03,8.156092229523254744e+00,1.035953948863871155e+01,8.413728225608492484e-04,2.590694251838299600e+00,-5.561024649627117622e-01,9.998101873845244292e-01
2.376516855994090672e-03,4.164284844669027308e+01,9.881278063691899538e-01,1.754269764021124502e+03,5.428076022692602809e-01,3.317468894621350159e+02,6.975436207637838379e+03,8.043669408373199659e+00,1.016081056922769754e+01,9.291737161805551162e-04,2.628345957119130105e+00,-5.624468348806116458e-01,9.998057384261330727e-01
3.824967208157331513e-03,3.055393705838462814e+00,9.990371209028896526e-01,1.586633378769015053e+03,7.179022101620005092e-01,2.362050580789667151e+02,6.343478121370209919e+03,7.870435857234353350e+00,8.937354154472725298e+00,1.569963616117136650e-03,1.587693796107024991e+00,-7.100267155351743797e-01,9.999714583898595688e-01
2.749403421898988058e-03,2.929168665659561555e+01,9.946769615567681022e-01,2.752321731716598151e+03,6.010872455527428437e-01,2.473580379869765409e+02,1.097999524020977333e+04,8.049581095273307341e+00,9.756193726466577232e+00,1.129044816995496267e-03,2.169250830712588396e+00,-6.241768277354513561e-01,9.999220964991524241e-01
1.002214275671407329e-03,1.909969794411544797e+01,9.972186402884515299e-01,3.434080363564420622e+03,4.723869064701940457e-01,2.490281785784982844e+02,1.371722175631356731e+04,8.721191576372739007e+00,1.115893467231888003e+01,7.677664541662850050e-04,2.772516502439022368e+00,-5.595409406531196561e-01,9.999050297904655826e-01
2.087728883654030657e-03,1.972145842123032367e+01,9.941742789916279133e-01,1.692869733651708884e+03,5.248514120936949023e-01,2.743561447113746112e+02,6.751757476185619453e+03,8.175101353680442884e+00,1.031797322047643384e+01,9.064437353775519788e-04,2.511690764857481994e+00,-5.701400845064960032e-01,9.998538311063074335e-01
1.305626875583794323e-03,6.878076572288696511e+00,9.982762125981559098e-01,1.995209451990064736e+03,5.259317865053247942e-01,2.713475803384987444e+02,7.973959731387967622e+03,8.324708345376635066e+00,1.037732949669022808e+01,9.248241006395224121e-04,2.407861868498013092e+00,-5.879683360336098730e-01,9.999045496933965937e-01
2.153484979922448000e-02,3.281734171963699964e+01,9.972806920811998488e-01,6.035061296433975258e+03,5.613890049073784194e-01,3.196517800563572109e+02,2.410742784401628887e+04,8.176067477756621571e+00,1.015085736248544634e+01,9.490754218591287549e-04,2.610349244716184458e+00,-6.164626731191504838e-01,9.999359223898622862e-01
1.372520630769924260e-03,1.293592617927206589e+01,9.959872929159290234e-01,1.612011584850108193e+03,5.171841528827016976e-01,2.745334203885952320e+02,6.435110413221133058e+03,8.225961067636337276e+00,1.039535338774132356e+01,8.941499663757782350e-04,2.515826634338916623e+00,-5.666165334144011023e-01,9.998520328035859217e-01
6.026692345397383381e-04,4.729069528983740867e+01,9.893503401686147836e-01,2.221443432998288699e+03,3.974235831670548946e-01,2.845613419700085274e+02,8.838483036703335529e+03,8.525711062516137417e+00,1.143494343596664820e+01,5.721297533325234207e-04,3.277201717639253609e+00,-4.836107952953003775e-01,9.996217222281149617e-01
3.919620655787809521e-02,3.608178896015047599e+01,9.898920500266914502e-01,1.785663157328304806e+03,7.206288340625466304e-01,2.812824016432061853e+02,7.106570840353051608e+03,5.066721578078788646e+00,5.474743094508439434e+00,2.468757887889441033e-03,1.292886287634757325e+00,-6.858772392917206195e-01,9.982865666374266533e-01
1.378652794408583362e-03,7.227724185781027266e+00,9.983110110215777100e-01,2.139764255971299463e+03,5.704521999756205775e-01,2.524194458608517948e+02,8.551829299699431431e+03,8.295544896138792978e+00,1.009434035605266367e+01,1.137811707698054529e-03,2.151474317871029829e+00,-6.189289649617033540e-01,9.999350388663678091e-01
1.496253783628683767e-03,2.096144825917038190e+01,9.943954805242649631e-01,1.871279296994897777e+03,5.984223939972297401e-01,2.619877590010885342e+02,7.464155739720408747e+03,8.306230778848634699e+00,1.000739324062499414e+01,1.159224736124516526e-03,2.130068626953531385e+00,-6.332137257287371312e-01,9.999480118330993372e-01
2.399639068146794483e-03,1.640085953484030412e+01,9.966362592466180281e-01,2.438554925562323660e+03,6.291765237832293023e-01,3.347998887304614755e+02,9.737818842714426864e+03,8.252983095093473054e+00,9.756861579993893585e+00,1.239249238856582943e-03,2.056805856430063972e+00,-6.605708947543085241e-01,9.999640173215031957e-01
4.556201448759161082e-03,2.763034664991043954e+01,9.866465011073026758e-01,1.036319618130522031e+03,6.040388467242714388e-01,2.737230826481294343e+02,4.117648125872186938e+03,7.539577579811837182e+00,9.306644301776081818e+00,1.506758244754985345e-03,2.350870453529052995e+00,-5.911158203790418675e-01,9.997712084121606058e-01
1.596920571955970369e-03,2.292534429648554095e+01,9.974334023563041773e-01,4.466130464861057590e+03,5.660621324847751046e-01,3.110386204333891556e+02,1.784159651514773577e+04,8.745602113575580816e+00,1.066580587406168945e+01,9.874099636159754979e-04,2.460256147913280067e+00,-6.326916044496859737e-01,9.999715433094000794e-01
2.207880146214054925e-03,2.627714506221524715e+01,9.969955973919405467e-01,4.373003521288964293e+03,5.901464723772755772e-01,3.042916626154371329e+02,1.746573694009364772e+04,8.615542753386844055e+00,1.041589277040968931e+01,1.057025837091138225e-03,2.375019305779188628e+00,-6.455751789776036365e-01,9.999731389310015928e-01
9.759089594690132513e-03,2.381476325779309633e+01,9.976909865584340231e-01,5.157360898983252810e+03,5.781247396392449334e-01,3.234012716783301471e+02,2.060562883267521465e+04,8.375212316864640627e+00,1.028589661463429294e+01,1.006791915969661600e-03,2.496242023289258594e+00,-6.291435282199749901e-01,9.999567933107986750e-01
3.476018055622333985e-03,3.488932854492298929e+01,9.899444710385412183e-01,1.735684677429817384e+03,7.209721172431609038e-01,2.704066052775664275e+02,6.907849381174368318e+03,8.005721067125207924e+00,9.154178229739853734e+00,1.572434356060668521e-03,1.681310861762969511e+00,-7.063671744178564582e-01,9.999745692117378848e-01
5.875223911806269975e-03,2.425658206575584686e+01,9.955875993235057120e-01,2.749163844851069371e+03,7.220232774525265906e-01,2.784092750223252892e+02,1.097239879733849375e+04,7.971728640954935940e+00,9.003677054479007680e+00,1.588178761469073112e-03,1.601948834899918239e+00,-7.262698618558964814e-01,9.999815784333618840e-01
2.424516304192779730e-03,1.169233629381760764e+01,9.964356976583398362e-01,1.640907332610018784e+03,6.680478169851793435e-01,2.568353816452867591e+02,6.551936994146271900e+03,8.089795276536257518e+00,9.412209866931682711e+00,1.679545896914826433e-03,1.781395522633153927e+00,-6.788982012780635511e-01,9.999659784248420280e-01
3.276415672781146302e-03,2.238000851644770695e+00,9.983687849885216625e-01,6.861850823430268065e+02,6.436640626770738782e-01,3.170566281268145872e+02,2.742502328520458832e+03,7.569114797960016183e+00,8.987563244059730394e+00,1.594891931345870191e-03,1.870378660225619827e+00,-6.382867606384374781e-01,9.998816682160043268e-01
3.577285152762265871e-03,2.238734129278850737e+00,9.988878899385146282e-01,1.006583706539258856e+03,6.548415620923980773e-01,2.927216434234902067e+02,4.024096092027757550e+03,7.707051605301474595e+00,9.073893164001333389e+00,1.703502767479796263e-03,1.865077003526420807e+00,-6.569598087493893068e-01,9.999249686018822914e-01
1.396176458936723708e-02,5.849726051907440549e+00,9.989999566065825842e-01,2.925586105768405560e+03,6.279253283173676925e-01,2.394416984785466127e+02,1.169649469702172246e+04,7.624820672354953643e+00,9.227909207019880711e+00,1.497956694629655819e-03,2.190414727197964151e+00,-6.338627589110850113e-01,9.998969215337585315e-01
2.828988114071331970e-03,4.183169676383437263e+01,9.902852155391796973e-01,2.156619892600723688e+03,5.939019558116753750e-01,3.055860949546462848e+02,8.584647873639023601e+03,8.034608737277011414e+00,9.769048686510831914e+00,1.183420137994631045e-03,2.170441369169255452e+00,-6.208294377197114411e-01,9.999172771696587247e-01
2.179949493282279643e-03,1.926190147711920275e+01,9.969171171237840579e-01,3.124587380367286642e+03,5.710710281712736425e-01,2.719894006296171369e+02,1.247908761999206763e+04,8.496339209499804923e+00,1.027853143278939818e+01,1.061435584016183617e-03,2.167598308338024360e+00,-6.373096239245387151e-01,9.999636867931352979e-01
6.240923521704873529e-03,1.044868716829033772e+01,9.985633521921670752e-01,3.637075829383350083e+03,6.032980522460779094e-01,2.497198350406402199e+02,1.453785463036512192e+04,8.121282022805814904e+00,9.777773219468633314e+00,1.142253100945828928e-03,2.110270016678943428e+00,-6.427636621848766829e-01,9.999487490487586339e-01
6.037491879846436024e-03,6.880354614079142728e+00,9.939439792316591138e-01,5.681293923946832365e+02,8.102333607568457108e-01,3.081426069563844976e+02,2.265637214964688610e+03,7.408482087481055522e+00,8.092991075026272796e+00,2.013983090914796097e-03,1.239019110682747282e+00,-7.651340912372059933e-01,9.999766369509501818e-01
2.095341674609263547e-03,2.036704106903215461e+01,9.933497573520349011e-01,1.531477808189023108e+03,6.712362426302507235e-01,2.435360479044395561e+02,6.105544191687047714e+03,8.229181708831108111e+00,9.511208884770111283e+00,1.412360947046967198e-03,1.742597521451862530e+00,-6.887882592795171455e-01,9.999751964231968770e-01
5.063226254726964880e-03,2.631968313309974761e+01,9.965388242213312209e-01,3.803051699783842196e+03,6.842897412102564303e-01,3.091381383617674032e+02,1.518588711600228999e+04,8.188253078903789728e+00,9.485146459552458609e+00,1.400399581093436695e-03,1.912920444358130911e+00,-7.005854414546045517e-01,9.999805675193866872e-01
1.431402613101020928e-03,1.329898218161940804e+01,9.954361898680321730e-01,1.456977822029978597e+03,4.705471837644582545e-01,2.877537067420370249e+02,5.814612305938291684e+03,8.081248582759297250e+00,1.050337158753324651e+01,9.179803896893440427e-04,2.837540405239893371e+00,-5.212036903262946552e-01,9.996603805541863785e-01
1.242153874840691286e-01,1.890078265681370695e+01,9.985972228141249962e-01,6.737181077558159814e+03,7.507886384747806119e-01,1.965424873094880240e+02,2.692982352757583431e+04,6.228940056022064908e+00,7.358825103231312781e+00,1.719731993572547104e-03,1.767377255819379211e+00,-6.841208342251591246e-01,9.997523703471397072e-01
1.489639883504425555e-01,2.180346139623983959e+01,9.975699201760195312e-01,4.486197414490914525e+03,8.008481442314205889e-01,1.397325717922639114e+02,1.792298619656742085e+04,6.102782898229293984e+00,6.994634042138006436e+00,2.343531562360920677e-03,1.492246273371767407e+00,-7.321025197746382496e-01,9.998387672396256143e-01
3.573094260994472745e-03,1.016482969262080438e+01,9.977205271506075501e-01,2.229473198486062756e+03,7.436443884111620939e-01,3.064548397771694681e+02,8.907727964251636877e+03,8.169083034068858495e+00,9.049030313399910597e+00,1.683293326078169443e-03,1.470434879883882662e+00,-7.503004922899907392e-01,9.999898665470561276e-01
5.913514121799077691e-03,6.593470186790759158e+01,9.923578543197411062e-01,4.316592167596777472e+03,5.003770630290063082e-01,3.340354659361134964e+02,1.720043396851919897e+04,8.446174877058098218e+00,1.073033565280955415e+01,7.979375015620899028e-04,2.772465187547417553e+00,-5.748430996997584419e-01,9.999037060469091465e-01
1.366757560225342807e-03,1.118233591533934757e+01,9.979920836013643770e-01,2.785236823792902214e+03,6.014577929136799561e-01,2.962770715358944926e+02,1.112976495925625568e+04,8.543531654012785026e+00,1.029149454284515386e+01,1.137911755703668176e-03,2.170950281606274235e+00,-6.391460957981276447e-01,9.999644672628344999e-01
3.211846478140934803e-03,2.962589978653760614e+00,9.988213968202491744e-01,1.257432168664598066e+03,6.535576566351677386e-01,3.361383962997693402e+02,5.026766084679708001e+03,7.900983894032754584e+00,9.279042017782161977e+00,1.502698033158126646e-03,1.936183057506483118e+00,-6.661437844246689277e-01,9.999490671625290705e-01
2.155994201471122390e-03,1.347949553862422967e+01,9.978349146962931515e-01,3.113193569222140013e+03,5.948819171754959889e-01,2.436508658717669960e+02,1.243929478134991405e+04,8.483858986834952987e+00,1.015751498883654769e+01,1.113094220444885889e-03,2.167538553585016015e+00,-6.490270906638194726e-01,9.999689572085870282e-01
7.625894263765043909e-03,1.094296913968103127e+02,9.865090432910852414e-01,4.057911169206724480e+03,6.109149407993332836e-01,2.711686914814054603e+02,1.612221498543012785e+04,8.255981531316413324e+00,1.000534946117566726e+01,1.134125283807967512e-03,2.275181562950626457e+00,-6.395871620964340698e-01,9.999550395183645080e-01
4.382558241633982728e-03,1.151018532594894950e+01,9.978736352235635376e-01,2.707227733934998469e+03,7.653905222893951921e-01,2.927778585074131570e+02,1.081740075041404998e+04,8.087794480848344847e+00,8.874773534091637828e+00,1.783290781519989441e-03,1.369431947511119851e+00,-7.646226654722818594e-01,9.999911458840774481e-01
1.085079791060914118e-03,1.088725722553525799e+01,9.970633202218476265e-01,1.854553366079333500e+03,4.969127050488212349e-01,2.570613707903468139e+02,7.407326207091791730e+03,8.354177416912458298e+00,1.060020000625256387e+01,9.888807524094183309e-04,2.654016669606957812e+00,-5.626222065575779974e-01,9.998630335521079271e-01
5.970637460584041819e-04,6.719043638272390240e+01,9.911749502081144136e-01,3.807057903317026103e+03,4.323835584740085003e-01,2.517361389785049255e+02,1.516104117688536280e+04,8.812642922598429962e+00,1.144388728161879776e+01,6.980153314531709714e-04,3.013968327396266300e+00,-5.378003378832330039e-01,9.998781581693900744e-01
4.039256879222843585e-03,4.721681958376318988e+01,9.921914027111341516e-01,3.024435594864361974e+03,4.414683342810467037e-01,2.054053742971707379e+02,1.205052555987367123e+04,8.315016423123122280e+00,1.068143615065149277e+01,7.384589240862292998e-04,3.256191508578466731e+00,-5.135298720088876667e-01,9.996357706672728272e-01
1.172454985206776478e-03,4.120488464268294848e+01,9.938900078456714970e-01,3.374057374424368390e+03,4.301042561394692321e-01,2.756572994026213905e+02,1.345502461305477482e+04,8.545833670534529247e+00,1.094931560339165699e+01,6.772254913798243575e-04,3.268474048924476349e+00,-5.175439451439719507e-01,9.997229656491839478e-01
3.059800840634685232e-03,9.356691494908114137e+00,9.984317392445782868e-01,2.983357261795258637e+03,7.228071566681101290e-01,2.629579904572937039e+02,1.192407235568614124e+04,8.306254784749178555e+00,9.389680851165925546e+00,1.574421045431874736e-03,1.660455185795306488e+00,-7.330720534581046666e-01,9.999896217244483854e-01
1.216221256060197103e-03,5.573135247081957289e+00,9.990310759879973412e-01,2.876282933379641690e+03,5.475322071159109960e-01,3.044669144182474838e+02,1.149955859827146924e+04,8.508628148672789493e+00,1.046177846296597913e+01,1.057769167323267508e-03,2.335518682805403756e+00,-6.100215933892794151e-01,9.999433211757420281e-01
3.174051544431444154e-03,8.413305445158441032e+00,9.963077128459110199e-01,1.139344686243804063e+03,6.248436014295196683e-01,2.740278378428747601e+02,4.548965439530053118e+03,7.880268183149864214e+00,9.480879780116751476e+00,1.226733726559766594e-03,2.176389016769903151e+00,-6.368803711830259839e-01,9.999225686692911896e-01
2.815357895770108365e-02,2.781499431526346555e+01,9.974213244807215162e-01,5.394216331470564910e+03,7.489140010393378066e-01,2.530098111999110415e+02,2.154905033156699938e+04,7.375761649981663837e+00,8.422065708584781873e+00,1.719050763599462486e-03,1.653837318005777490e+00,-7.274766778875658702e-01,9.999646317552698394e-01
2.338183192167136559e-03,4.259215511907114227e+00,9.983829659798240108e-01,1.317382775544421747e+03,6.110571021612607456e-01,3.707988404282186821e+02,5.265271886665781494e+03,7.970315618457587625e+00,9.558958900268297754e+00,1.166181468728485354e-03,2.093090245242539726e+00,-6.349454299744120567e-01,9.999259841368293156e-01
6.155707539313448346e-04,6.875697853908654622e+01,9.903566466971531757e-01,3.566973681495755955e+03,4.170058023127440894e-01,2.591400363622411191e+02,1.419913774744393231e+04,8.711050509819239451e+00,1.139560111249872598e+01,7.014733260481444133e-04,3.064592063610852790e+00,-5.238573494359310967e-01,9.998260796220361790e-01
2.291177549851302654e-03,3.230333519797058983e+01,9.948123848528420687e-01,3.114260866637527215e+03,7.254174194993450175e-01,2.863497240706405478e+02,1.242474013135212226e+04,8.553527857006368862e+00,9.574635337285508641e+00,1.606252133769721065e-03,1.579814123165156570e+00,-7.415165733484834210e-01,9.999932732051890483e-01
1.355179337024237053e-03,8.570762832046273871e+00,9.978699994341109214e-01,2.012556759440112728e+03,5.532382375375555217e-01,2.029546305375105248e+02,8.041656274928413040e+03,8.324006614841495733e+00,1.023205829675035616e+01,1.315351755443401605e-03,2.265673592492401855e+00,-6.065493573026106144e-01,9.999255433190261666e-01
2.248801332447688227e-03,1.914306524121768405e+01,9.980033177921694421e-01,4.793796116117323436e+03,6.821394465591452683e-01,2.939954544210347649e+02,1.915604139922807735e+04,8.646495534092993651e+00,9.918868516983337713e+00,1.418719833979223280e-03,1.822896949962821811e+00,-7.129150150980736456e-01,9.999909516572442758e-01
2.543566420365122628e-03,1.907884575820826356e+01,9.948775372103382253e-01,1.863795393496376164e+03,6.633290542892558150e-01,2.440581913286683857e+02,7.436102728227297121e+03,8.285562787045909872e+00,9.683071251908582866e+00,1.330821963213970867e-03,1.909184805112252858e+00,-6.851686609571283615e-01,9.999772292268765961e-01
1.640138862177030043e-03,2.843438209908876857e+01,9.939534656581698879e-01,2.351748519548142667e+03,4.735363327397421607e-01,2.355246405869348223e+02,9.378559696093479943e+03,8.254502417016816196e+00,1.070577360615778062e+01,7.691559718157319359e-04,2.815918583253539609e+00,-5.314639151518457671e-01,9.997588781210786646e-01
2.271466926330937067e-03,5.023458504172971573e+01,9.893791732251824289e-01,2.366443828177883915e+03,4.860769607820735194e-01,2.523886543184105449e+02,9.415540727669795160e+03,7.890223373834496456e+00,1.023057883327773965e+01,7.880303849108310750e-04,2.836215304737653931e+00,-5.208283063499601351e-01,9.995864145405677359e-01
3.069512413531609064e-03,3.119223094213530167e+00,9.990603789982389626e-01,1.660168241688383205e+03,6.269033402662909094e-01,2.774679534635532718e+02,6.637553743659314932e+03,7.911117528407321409e+00,9.420809600442980880e+00,1.538504059131851542e-03,2.015508636690115374e+00,-6.473177455925116508e-01,9.999349584644539046e-01
2.481748501354475063e-03,4.973946728786601312e+01,9.917350171223373589e-01,3.010056474865105429e+03,5.537207104641747035e-01,2.536383944684451706e+02,1.199048643217258541e+04,8.335269001467910499e+00,1.044828592860361383e+01,9.363816577991988105e-04,2.678749354994299559e+00,-5.873881181647013783e-01,9.999061942706916062e-01
7.066462332662768559e-04,4.208967959749359977e+01,9.941166131539866946e-01,3.578838557379621307e+03,4.476638190409142348e-01,3.078379792879023853e+02,1.427326454992100116e+04,8.762187787114253723e+00,1.129776641204538024e+01,7.039802528061905786e-04,2.951470511014333997e+00,-5.467949847998746504e-01,9.998873510373993412e-01
1.199236454240568128e-03,1.655479855476838580e+01,9.962767604977498248e-01,2.224079332981184052e+03,5.405379524419640092e-01,3.021363364839110659e+02,8.879762533369939774e+03,8.351333397249591783e+00,1.038476664168284813e+01,9.616663360647825743e-04,2.412630820339344506e+00,-5.910592657910176406e-01,9.999091113364801942e-01
1.600456397677811355e-03,2.496040468583583660e+01,9.943150053754112871e-01,2.195596006074702018e+03,5.467809375442542752e-01,3.321962077382789857e+02,8.757423619612964103e+03,8.245001809605438936e+00,1.026316724039151573e+01,9.707096638589033342e-04,2.431379937674080338e+00,-5.870637664239166664e-01,9.998910978146625661e-01
1.242220755766902879e-03,1.811563462424270909e+01,9.962940098531236632e-01,2.444572764337633089e+03,5.132831078790103252e-01,3.209230377842650341e+02,9.760175422726308170e+03,8.366221142993335746e+00,1.055333506210827288e+01,8.672149523690148628e-04,2.609258149693948425e+00,-5.713117856963148000e-01,9.998815015337797485e-01
1.138928642808553771e-03,3.518048912110552351e+01,9.918010366853863280e-01,2.145907085348382680e+03,5.185905024029768828e-01,2.996158089608681507e+02,8.548447852272380260e+03,8.345587324546723806e+00,1.048640860416884379e+01,8.902900969367496045e-04,2.549619571474667001e+00,-5.770738930288084045e-01,9.998876220936312453e-01
1.644385689583529112e-03,3.350481743096756304e+01,9.937770340405522873e-01,2.694484606855510719e+03,4.736948491465390876e-01,3.105459018994228586e+02,1.074443360999109791e+04,8.264483485280116781e+00,1.075573652862587259e+01,7.400476783891745585e-04,2.976562487066627405e+00,-5.239186980339067823e-01,9.997219439552840203e-01
