1.251020716178803801e-03,1.004740232931829922e-07,6.338515383319539548e-12,7.942522105870411110e-12,-3.723384644900620758e-23,-2.095588393020151701e-15,-4.230261952519736087e-23
1.217426942664747444e-03,8.298479135100299664e-08,1.818644871694519832e-12,5.940882519086579373e-12,-7.172818607412114482e-24,-9.282398082570914131e-16,1.816261315710698904e-23
1.101447607658497495e-03,2.888361646109910459e-09,2.075719321149423659e-11,8.513792761724127400e-13,3.126686251827984432e-24,3.220040064880970180e-17,-1.741694699560347213e-24
1.359306962197207123e-03,1.029109444602583371e-07,5.368294145113561608e-14,1.805553400823534939e-11,5.795846477049780625e-24,5.662905328497992669e-15,1.680457622413265574e-23
1.300055506160126446e-03,2.000822176560297549e-09,4.733071796780043940e-12,6.272280027005206188e-12,-1.159432080940099614e-23,-6.576073315368065172e-17,3.214823022508129691e-23
9.627418633108153359e-04,2.000906879567198867e-08,6.783089793983792029e-13,5.794878931372188098e-12,-1.009391829259748622e-23,8.111840115889710331e-16,-5.487146988129750115e-24
1.165595059814903637e-03,2.442856904291387607e-09,5.667299636599849463e-12,4.029653939478296696e-12,1.925455131483180970e-23,-1.989817551202498499e-16,-3.100864169821581839e-25
1.017657349264382760e-03,1.382193621381994179e-09,1.679725736042696174e-11,3.013615143945952040e-11,6.779937500005407792e-22,3.644558351396046358e-16,7.301428188862193178e-24
1.017739687407883363e-03,8.882939259306903242e-10,2.461432974225957951e-11,2.530237149357498588e-11,6.193506116186636583e-22,-7.376670798503163520e-16,1.229967308614556526e-22
9.513306393103668126e-04,4.783149454726764172e-09,1.604676763139779910e-11,2.012144800923264074e-11,2.161583834018357993e-22,-1.384587628935183239e-15,2.898319197115256369e-22
1.129166533066785182e-03,3.627201506238024710e-09,2.268616009926479759e-12,9.719398973052299223e-12,-4.486244650899573634e-23,5.675444680463956635e-16,-8.385267002327280724e-24
1.090541586104669782e-03,3.015463035487408962e-09,1.706873190778765707e-11,8.155463513475953645e-13,-7.376133355258040190e-25,-3.862966400728544716e-17,-2.952044495797394782e-24
1.185981310932861937e-03,2.148760544224755845e-08,3.345062460198067441e-11,7.957933323921819448e-12,-8.063167208386531497e-23,1.132505040081107022e-16,1.017668775360745087e-22
1.040539134902140938e-03,1.452417383347599347e-08,9.828683682256110103e-13,3.117631086691376563e-12,-5.400243713912351549e-24,1.371326960630809167e-16,7.876816299640389204e-25
1.120802852044106013e-03,3.821287709375961482e-10,6.507291936028039108e-12,1.084569118179251626e-11,1.071870268803515788e-23,-1.392925036921492644e-16,-9.048151301094512325e-23
1.236313750236229646e-03,1.000511890745112362e-07,5.098875188584915458e-12,1.065263822420272261e-11,-7.377714004432829766e-23,-1.191332177348398463e-15,-2.684578892582005967e-23
1.081198099885183903e-03,1.323875668127891734e-07,7.120763377813993291e-12,5.129652372789309544e-12,-2.363960578294326240e-23,2.614048912480694350e-16,2.005784740149866548e-23
1.120874400689279068e-03,1.458022351517180373e-10,1.766031757493614658e-12,9.995249341012513285e-12,-3.722617984314907207e-23,7.708221772575136464e-17,-1.943521399192612846e-23
1.144059701820202652e-03,7.677632362532746236e-09,8.440948768512587806e-11,2.008792541102223637e-11,-8.265581650140931063e-22,1.755277194273899201e-15,3.198122810900426420e-23
1.061053580036523973e-03,3.130977981114028294e-08,2.671025748721638559e-13,2.042952622839593460e-12,-1.468020924481353937e-24,-2.765813418289072564e-16,-3.498372684175086957e-25
1.318213515226806685e-03,9.263375958730319151e-08,4.815756132912810805e-12,1.606589839352409661e-11,7.967790702200848908e-23,-4.796466545423656417e-15,-1.167111764369412798e-22
9.957127208574361853e-04,1.127900782845200589e-08,8.078903268560935821e-12,3.984406699677232849e-12,1.435857546222876144e-23,-2.981969861864367873e-16,1.746017689649750031e-23
1.200376840909765826e-03,1.943226948915115216e-08,1.268277932928871036e-13,4.890777772997428266e-12,-3.848970522964850758e-24,-2.132741309518333889e-16,1.499954769508613096e-25
1.033398849900390559e-03,3.275446996537408153e-08,4.323802088424150381e-12,5.428342157443985236e-12,-1.255107107512854895e-23,6.247203247913072058e-16,-2.311039733489138602e-23
1.393754580570529455e-03,5.762135998416631308e-08,1.378256551707768753e-11,3.673335445620555553e-11,-7.653543097971860755e-22,-6.185730771886824625e-15,3.120514594915323246e-22
1.102597312878518749e-03,4.023542299214058822e-08,9.260256564634537550e-12,1.630901472665624712e-11,-1.794714175056287828e-22,-3.228774812351596455e-15,-8.922115104463347433e-23
1.021580174963463003e-03,4.891106367880283753e-08,7.025791303313116482e-13,4.541143095533098219e-12,-4.848430141481758991e-24,-6.663565221857694658e-16,-6.502877004816193423e-24
1.136906398962923490e-03,6.644937165046290367e-09,2.382058042839589015e-13,1.423065159041250845e-11,2.191278815944463176e-23,-1.157343447260234167e-15,1.436341991271308233e-23
9.619593174941048694e-04,1.606650692080787805e-08,2.071400288738371775e-12,1.624539555160394126e-12,-7.447452728182339943e-25,-3.187471723076297664e-17,2.885517633328890894e-24
1.247010503562346120e-03,7.465037183619909731e-08,7.560156562391137300e-12,1.928225657415476835e-11,1.732510875547237779e-22,-4.710894619894845110e-15,-1.555142888011325448e-22
9.847814459169263249e-04,3.968531454968549056e-09,2.083953109652346731e-12,8.486043519496301361e-12,1.031500321566649530e-23,-4.748041488855533088e-16,3.416305986459901992e-23
1.041854723513846535e-03,3.819425951811160863e-08,2.068801397270659236e-12,4.451131112897033440e-12,2.777655056936650061e-24,-8.636599419731826407e-16,-1.321850183078233838e-23
1.279609117337036917e-03,1.756577645017696600e-09,2.331729363938578315e-11,2.067354902445930574e-11,4.348351227095464425e-22,-2.384356347711184003e-16,-1.301729528374363332e-22
1.242924553204542790e-03,6.094474734194831539e-08,3.244883341412231275e-11,2.255540286186971688e-11,-5.788949708639110468e-22,-8.620216372212731116e-16,-1.929512366343400839e-22
1.418901962303640608e-03,4.263057659327889364e-10,2.965457565891250816e-11,3.340425659688617929e-11,8.149563290544818962e-22,-6.565393886759282552e-16,6.642208895911011343e-22
1.121417200220505960e-03,1.595833568687006205e-08,4.072028667373628215e-12,1.892840744716276673e-11,1.634210494620982323e-22,-2.112528503067103336e-15,-3.015078309831221210e-23
1.080864766317845508e-03,3.653080984990399155e-11,2.181641804467517075e-11,5.851278433016106326e-12,-4.809857050603526244e-23,1.166067171006506705e-17,-4.535497731248725620e-23
1.058971135042471911e-03,1.594408356830891464e-08,1.852242003778424254e-11,1.616190859562659164e-11,2.794684522424100960e-22,2.034078094699168741e-15,-9.580555714844898078e-24
1.263688801614296434e-03,1.477958321339679301e-07,3.153296547954767593e-12,1.576425686966355568e-11,-4.649231605655121690e-25,-1.236512250235607548e-15,-1.111447267223448016e-22
1.049112404634876218e-03,1.273008683090171345e-07,6.130300342989795407e-13,1.205981532284470572e-11,3.210127182869726504e-23,4.268424434837665084e-15,6.689108194528130433e-24
8.871858465881481874e-04,3.722449716035238224e-08,2.866982967236559034e-12,8.387797462791695886e-13,-5.582958613955079067e-25,-1.110191226895782394e-16,1.174812003930883060e-24
1.351860374490171813e-03,8.232186103467587410e-08,4.727616779816205156e-12,1.878579478067412336e-11,-1.051762026837109317e-22,-2.670725033334590008e-15,-1.424088315027006411e-22
1.196574612279283859e-03,1.078770373933158669e-07,8.288394851117615075e-12,1.645802210617522577e-11,-1.065116454223691184e-22,-2.213279302189595137e-15,-1.600135186704992053e-22
1.598569557113332885e-03,6.979303799936321209e-09,9.776954813316160903e-12,3.825723168353909321e-11,-7.316750794851187221e-22,2.806000328398353004e-15,-1.100058603370670933e-22
9.859926143548350050e-04,2.808578962747418856e-08,3.842859168285623884e-12,1.585554507058501901e-11,5.505573194804673133e-23,-6.549620526473166405e-16,-1.108454912869868654e-22
1.390431953444432045e-03,5.327273195577330351e-08,3.751258229854483683e-11,2.232989151738986723e-11,-5.997931965219281660e-22,-4.827087117440071260e-15,2.406688705524685465e-22
1.334611370299785930e-03,6.153612929461297214e-09,1.505049376678204036e-12,3.333363899921690871e-11,-1.771770554113412119e-22,2.372282565697156511e-15,1.560525361235348210e-22
1.230478378973012604e-03,2.885761949625317510e-08,5.530708052912432389e-11,1.241511470406917354e-12,9.919069088984895427e-24,1.241937807017029300e-16,-2.729093772741751329e-24
1.169515319377603668e-03,3.113004044777308535e-09,4.701148294860298163e-12,3.498327942456405766e-12,1.335418706316850837e-23,1.773096766666906529e-16,4.789434445481614674e-24
1.206900500968033450e-03,1.812245944490377015e-08,7.235203941466243108e-11,2.723813953353690037e-11,1.066457594809943238e-21,2.528218262386758433e-15,5.699021576814269552e-22
1.027165338325370129e-03,1.132615494460764158e-08,9.535929494092217353e-12,8.722908768344704858e-12,-7.257749943651005761e-23,-5.003324988209717751e-16,3.258343726078089323e-23
1.001501213848018197e-03,8.038745302971111298e-10,2.257675232373138760e-13,8.981235607778699945e-12,-1.094106349201198042e-23,1.312232518197548842e-16,6.621960138376099998e-24
9.471154260037176545e-04,6.469127133121446701e-10,9.435446299950497636e-13,6.892978995164419881e-12,4.470732266048210962e-24,-1.689603700284777019e-16,-1.700088886555711362e-23
1.022939862742261799e-03,3.581772974877914910e-10,6.442021310395435225e-12,1.057477774001468339e-11,8.407720637083114308e-23,1.766504067744257533e-16,-2.342935113201217829e-23
1.060807880316966007e-03,1.930003503102438219e-10,3.254702638089792462e-12,6.683861177684631670e-12,1.226642449972258589e-24,4.491464623997585892e-18,-3.115016345450057301e-23
1.044617440212108374e-03,2.716015560577536228e-09,2.835007879743054883e-12,4.778750770436036274e-12,-1.744294042974351260e-23,-2.342955735065060901e-16,-2.264402371413953932e-24
9.720909897632775201e-04,3.457648791037401590e-08,4.395020943272153681e-12,3.527363925155194785e-12,-1.340264176848361776e-23,-6.415512601255520566e-16,3.641442152668524878e-24
1.685419073780086924e-03,5.058787597783055665e-08,6.877397512698733712e-12,9.749259510546659717e-11,-2.196052053287489168e-21,1.868740366127944171e-14,-1.245103807895571939e-21
1.785719404083230266e-03,3.341552247761845262e-08,2.613964515335257016e-10,5.998403905222472770e-11,-5.710373493836704970e-21,8.772966661674530087e-15,-4.879366866539394167e-21
2.287332571707756650e-03,1.880212020192329466e-07,2.500055435033024960e-09,5.984188075204743226e-11,-2.301197140677496066e-20,2.275467083896636115e-14,2.490596858193155564e-21
9.759624504813938645e-04,5.865042746481154951e-09,1.152098965763379044e-13,9.558621571287907870e-12,-1.967054718291039324e-25,6.804457777497250760e-16,-1.002892248579018648e-23
9.571246460269491191e-04,1.882753054215883402e-08,6.418542668402653167e-13,3.446169244263542052e-12,-2.845536594744026938e-24,-3.935737481553043571e-16,4.262872825113214801e-24
9.732729575603140965e-04,8.913612440869789829e-09,2.499983881338779376e-12,4.944903593798289816e-12,-1.405217121367932429e-23,-2.921689249999152654e-16,1.023803577139181396e-23
1.089280567834855287e-03,6.550518516771812126e-09,2.340499855128200040e-11,3.324533800141018648e-11,9.216615698540848926e-22,-1.648415251115691638e-15,-1.026876514314270875e-22
1.095392790034758253e-03,1.199678576984774073e-09,1.576549551400961154e-12,9.105064994833065617e-12,-2.098318421984030335e-23,-3.149157104264829369e-16,2.738125039868180924e-23
1.044397621526221408e-03,1.492887669135013555e-08,9.075489401508415083e-14,5.632730825239181660e-12,3.954247188835529226e-24,-6.672703403519963739e-16,7.635707056749032694e-25
1.029962177276450182e-03,2.806803682062422367e-09,2.842972115754830058e-13,1.444914875590009086e-11,2.911426892958660076e-23,6.786528593596921258e-16,-3.160412024306369747e-24
8.108491925841296213e-04,1.205163936252471323e-08,2.489081730426150044e-12,1.548626058230566626e-12,2.922950668146027446e-26,-1.670322084027406154e-16,3.040320396629749264e-24
9.849216471205072838e-04,1.255376174342879162e-08,5.297179818101631712e-13,4.991014185329935838e-12,5.254071755598295477e-24,-5.030866758570912238e-16,6.184910899775640767e-24
1.060151081035962724e-03,6.344394091452567691e-09,6.300182222595085856e-12,1.895047966243335224e-11,-1.945068223397212946e-22,-7.066793064279765890e-16,7.101439088343409478e-23
1.368452483309455861e-03,9.527403355057914218e-08,6.072819449637486332e-13,2.247171976596130149e-12,2.129737695097297194e-24,-4.979470417010135480e-16,-1.534759882636472424e-24
1.165562717575689168e-03,1.547492102997418906e-08,7.677443902517322932e-12,4.610877804433196481e-11,8.667262748963207695e-22,5.725572090579885426e-15,-3.729936096413788255e-23
1.361327493810300226e-03,2.398758085444029463e-08,8.228412050454738307e-11,2.457345843383704926e-11,-8.868232194980881580e-22,-3.750324384682430403e-15,-6.591982804353099758e-22
1.401200653847353445e-03,5.122063315264193271e-08,2.445658396452144589e-11,1.082529346830322270e-11,-1.671616824629985352e-22,-2.327495473362248321e-15,5.551746757375323033e-23
1.193202674257195627e-03,1.462755317784463421e-08,1.439984064577166287e-11,1.327311048656322690e-11,4.197911550711183743e-23,-1.508538421998339037e-15,1.786345122998838874e-22
1.266897825892060805e-03,3.721782766161169009e-09,5.131326312422942551e-12,1.986775687090284837e-11,-9.163522353392330074e-23,1.160831634836122502e-15,1.784507482081451207e-22
1.054184846355721728e-03,2.056452869965725225e-08,1.673335922207181906e-11,1.603117326113099155e-12,-1.241732026599832580e-24,-1.064076291066359743e-16,8.209709886258351959e-24
9.919861222412095988e-04,5.337523845898096518e-09,7.886392268923523530e-12,1.130531366181111820e-11,1.037220160572480500e-22,8.255218055722592467e-16,-2.523995774257749841e-23
9.578978386547566237e-04,6.142344843310141644e-09,8.225321909470525351e-13,1.406949618830952588e-12,9.686820436304735217e-25,-1.076820166364472303e-16,-1.162954131767989180e-24
1.072498654484376488e-03,1.087184043603855373e-08,1.209216754625932081e-11,3.297046155883998806e-12,-1.695268568527954720e-23,2.881181007292978470e-16,-1.208291347155615091e-23
1.334215123878749413e-03,1.129810747032322546e-08,1.330180601693806831e-11,1.336574532750049126e-11,-3.012444202825849238e-23,1.416305184329362732e-15,-1.756508598336441537e-22
1.093921420770728676e-03,1.403681201157085859e-10,1.632864565522425486e-11,1.631047152494156315e-12,-6.510042763610392965e-24,-1.525365356327574224e-17,-5.335817804466458599e-24
1.285618124516513510e-03,3.065232111986733999e-08,1.025373704235922989e-11,1.403674991833567672e-11,-1.585445499864539021e-22,1.443097748421268577e-15,-5.676296997758800598e-23
1.035715812665944507e-03,3.157167704711343516e-09,9.529402411434788822e-12,3.552535659357813127e-12,-1.902287892710458911e-23,1.985140449999634724e-16,-8.085729897494398320e-24
1.089188896438104785e-03,4.231238044166516104e-09,4.286015397744673599e-12,1.508343736692638350e-12,-3.661998102376210392e-24,8.026604188291098651e-17,-1.139213071763633284e-24
1.090670141510442434e-03,1.106236427113991159e-09,8.732051465429362974e-12,2.765226809067539832e-12,-5.897327683429567152e-24,-5.343701404666345764e-17,-1.224149507389691576e-23
1.187114496099444475e-03,2.503753827915657951e-09,6.741010937385006048e-13,1.360215301023148653e-12,-9.997460788210852581e-25,6.568325081253624400e-17,-8.348561968415520740e-25
1.194657247871130749e-03,1.756235666496946842e-08,3.046822322897464510e-11,7.367981071482990895e-12,-1.004561565697138756e-22,9.729269825887056000e-16,4.577601304643392800e-23
1.315527388700468009e-03,1.673472448261393911e-09,6.584223358244488712e-11,3.863549959739497569e-12,-8.915556568671898304e-24,1.570342556548324344e-16,-6.097309898901311831e-23
1.115837450047357619e-03,3.146203060154341289e-09,1.022328137014116332e-11,5.147871795385613125e-12,-2.175242834723320356e-23,-9.492734009281540886e-17,-3.035635609308581704e-23
1.139115474692301531e-03,3.281965757474453935e-09,9.789531969211822767e-12,2.445047855236371687e-13,2.772072682153489074e-25,-3.724415446498536798e-18,-2.573926685512062468e-25
1.138404581713093255e-03,2.457431170632173840e-08,7.542222646320764513e-12,1.542358469422182423e-12,-4.780418606101139793e-24,2.410158572482533595e-16,-2.195572569155722197e-24
1.156073892972710616e-03,9.389414048159211490e-09,1.706745559768116429e-11,2.186642226806634081e-12,4.156191674661024678e-24,1.675788965290922879e-16,1.269527788227091172e-23
1.259537346499288273e-03,1.305588539602321450e-08,1.048162286954121239e-10,8.919399403890365118e-12,-1.135672220893981235e-22,8.740821457432227421e-16,-2.479494348568050701e-22
1.401617825609929131e-03,6.019334990356209691e-08,2.133945608130881382e-11,2.571599491332532811e-11,-5.046525506265109942e-22,5.063384174194438799e-15,-3.289849947448222704e-22
1.199973553652467200e-03,6.615472761849614725e-09,1.108074851820237308e-12,2.171679480232018340e-12,-2.756473305880871253e-24,-1.193031421945781405e-16,1.936703532876820744e-24
1.140798840895682021e-03,1.637597142725058319e-09,2.189630657003747014e-11,2.927449792343843136e-12,-5.631676448465848638e-24,1.180953025238135106e-16,-2.275130107589105498e-23
1.252573576546103708e-03,1.269742077052643273e-08,2.148609639819676428e-12,2.732802799930971847e-12,-5.869879579459557917e-24,2.517784079974998747e-17,-3.065257990735520191e-24
1.050566382150938671e-03,3.248308866715215801e-09,3.430263759335877160e-11,3.360075466532867946e-12,-3.461776722711544401e-23,-1.913702228599656629e-16,1.014404964281152468e-23
1.256868653403203900e-03,3.895439782459342786e-10,8.487982358938167651e-12,1.275881554124921208e-12,1.251527743934526900e-24,-1.397635993059957986e-17,-4.007866968355626317e-24
9.930230495690613082e-04,1.014421025661422525e-09,1.905283101639280030e-12,8.841161466937061529e-13,-5.261017556346679049e-25,-4.830889003478117216e-18,-1.019764141010605524e-24
1.066858658726709420e-03,3.108923374580912803e-08,7.949891086427309503e-12,9.884900437352801702e-13,2.567091622088993177e-24,6.232757665388066030e-17,1.043345798358076425e-24
1.073038999371164499e-03,2.533168038046565221e-09,6.312895647960707170e-12,4.303045123105186034e-12,-1.550550887129934463e-23,2.238265556979221880e-17,-1.620387837066973712e-23
1.118562409039039213e-03,3.565589315819638419e-10,9.090502319945066377e-12,3.907613498051925587e-12,-2.149491301760839653e-23,-4.590591759563010543e-17,-8.965069254012889097e-24
1.335880069531599889e-03,1.972286767607322904e-09,4.065124618654723081e-11,6.885281549485524362e-12,3.990054880499095240e-23,-1.687590505113395189e-16,-1.080600299667964165e-22
1.033909670876783336e-03,1.208343845277086782e-08,1.280111520088504886e-11,1.308076958914047927e-12,-3.431438390860653358e-24,-1.112167681809641354e-16,4.108132462884229511e-24
1.243001223639940856e-03,3.170129972718267862e-09,2.918881421344287918e-11,1.684941580002360121e-11,-2.343137286100570807e-22,9.427965648072486254e-16,-2.910748825546150132e-22
1.289904861344189687e-03,2.034752390951198485e-08,2.355994403272426525e-13,6.013383582913757699e-12,-6.220931956056558432e-24,4.958637377797965906e-16,-3.539885120548489974e-24
1.189237690099917422e-03,7.289133068972361949e-09,3.767804916504836001e-13,3.719545302271651575e-12,-4.111370935625880678e-24,4.526775158961010926e-17,-1.576623963655923694e-24
1.114347181894961240e-03,1.239204646956569525e-08,4.122318652043700131e-12,2.777594978089618670e-13,-2.968666351487226723e-25,-2.841175058852110085e-17,1.443446740855790991e-26
1.110438312497738673e-03,1.193494771444534178e-08,8.217640243958227421e-12,2.018299759707006746e-12,-8.167794998527807709e-24,2.040649127186678891e-16,9.216175317905287557e-25
1.197071140557538337e-03,9.802947572095999237e-10,2.571313308709242178e-11,1.264310811692548570e-11,-1.503157539341184448e-22,3.776379471193918043e-16,-1.713792483114249017e-22
1.121274600838295145e-03,9.105621379400448926e-09,3.973134483340957812e-13,2.271698740883944371e-12,-1.782139811270174372e-24,1.463495033342009742e-16,-1.217303358115972033e-24
1.206136947868379503e-03,1.471337081139012016e-09,1.192322997126335725e-10,6.212121504307581457e-12,-4.866258244769417200e-23,1.592645331624113545e-16,-1.619115306374052065e-22
1.085430153872307549e-03,5.697593071409989526e-09,3.933528688201281695e-12,1.573924743017080348e-12,-2.231389058987096068e-24,-1.116187890051854327e-16,-3.218335542015893827e-24
1.334752233188852590e-03,1.628487841659277079e-08,1.519835720915186639e-11,1.879655668889122463e-12,8.358130802727144142e-24,-2.089961037035012403e-16,5.574429913603733673e-24
1.071487866582532603e-03,1.702643846660622456e-09,3.472851136232825884e-12,3.160829996073653783e-14,1.042747291653506894e-26,-1.446600119307494396e-19,9.686318218055341569e-28
1.182268013742586270e-03,1.056257237991172464e-08,1.144028997803210960e-11,4.017952522651991188e-13,2.655380990153976488e-25,-2.050860201601165559e-17,-8.194941899681121145e-25
1.110988801737086262e-03,1.312824885861391239e-08,5.454250459023508088e-12,2.467208037336284502e-12,6.054260376078324323e-24,-1.839257717304066869e-16,-6.727469658747423690e-24
1.124954452577187156e-03,1.392379371369176636e-08,7.624043695673844114e-11,3.030461748093932111e-12,-4.547038251720687693e-23,3.571002033807189136e-16,-7.367511731452682936e-24
1.182940203221241864e-03,1.691723017196405893e-08,1.729724334442590554e-11,4.576835377000217102e-12,-3.750673568804785631e-23,-3.291252027780497654e-16,-1.586132720185942782e-23
1.290333874565010534e-03,3.623083420290088144e-08,9.091753532733419956e-11,3.151628022465141810e-12,2.417493331272558526e-23,1.073902096736509476e-16,-4.755720824901776341e-23
1.187912682312576183e-03,1.200410263031465978e-08,6.779012208930876685e-12,9.575599080924722722e-13,-1.811126465095002458e-24,9.694129578578194858e-17,1.634576251088152872e-24
1.219036148482374130e-03,2.552537397087874129e-08,7.185710082737272287e-12,5.169128473059989576e-13,-9.336266206762820381e-25,-5.526235168070564110e-17,3.475933227418526316e-25
1.253243050987162214e-03,9.800567300569686492e-09,1.052278133754789215e-11,1.227309848362169727e-12,4.190372737003769893e-24,-8.801845904412483349e-18,-1.376253137563463030e-24
1.249615615625144106e-03,2.617211611415394700e-08,1.107450761406565344e-11,1.622506309840535381e-12,4.793169307112788422e-24,2.463700707251357205e-16,-4.932339725047335783e-24
1.297388805257570707e-03,1.004910846030874849e-08,2.390198520767353974e-12,1.992995522307424851e-12,3.519477288989056057e-24,4.323737392845255726e-17,2.556299174206939411e-24
1.143135734902241910e-03,2.081563329012123654e-08,1.859805498937659771e-11,2.658052011406682425e-12,-1.318801328303681276e-23,-3.688763082509261274e-16,-1.324173801213446700e-23
1.281226664946846176e-03,5.755900675174167587e-09,1.245713098327392619e-11,7.394789044898948510e-12,3.361410778506911294e-23,-5.213825257478290376e-16,-6.250890906895587216e-23
1.105316636025612887e-03,6.770173150260049549e-08,2.400821918123263788e-11,1.435657604640725970e-12,-7.924616124903788586e-24,-3.648059215326753388e-16,-2.870894141580410416e-24
